timestamp,open_time_ms,open,high,low,close,volume,number_of_trades
1695819600000000000,1695819600000,26722.47,26805.07,26722.47,26775.8,431.46534,11120
1695820500000000000,1695820500000,26775.81,26804.93,26742.85,26742.85,362.02818,11460
1695821400000000000,1695821400000,26742.86,26773.91,26694.45,26695.9,511.13914,14079
1695822300000000000,1695822300000,26695.9,26700.0,26536.86,26621.54,1063.3897,24753
1695823200000000000,1695823200000,26621.54,26633.71,26571.8,26571.8,530.33396,13593
1695824100000000000,1695824100000,26571.8,26571.81,26215.86,26338.99,2671.36073,48001
1695825000000000000,1695825000000,26338.99,26338.99,26169.38,26242.65,1586.91814,30153
1695825900000000000,1695825900000,26242.65,26250.9,26173.45,26192.91,1032.8506,17868
1695826800000000000,1695826800000,26192.91,26315.95,26179.31,26296.07,878.23705,18241
1695827700000000000,1695827700000,26296.06,26332.35,26244.82,26327.0,697.44236,15080
1695828600000000000,1695828600000,26327.0,26327.0,26258.42,26258.43,468.73693,11226
1695829500000000000,1695829500000,26258.42,26307.37,26256.16,26304.42,219.60206,8371
1695830400000000000,1695830400000,26304.42,26313.79,26268.53,26285.01,299.2472,8996
1695831300000000000,1695831300000,26285.01,26311.99,26265.94,26302.01,224.74409,8246
1695832200000000000,1695832200000,26302.02,26313.59,26270.05,26273.97,229.4818,7451
1695833100000000000,1695833100000,26273.97,26281.96,26226.42,26241.07,338.14914,9409
1695834000000000000,1695834000000,26241.08,26268.42,26219.9,26253.84,269.72642,8633
1695834900000000000,1695834900000,26253.84,26272.43,26206.58,26207.08,301.48758,8773
1695835800000000000,1695835800000,26207.07,26226.43,26158.63,26218.37,363.99939,10953
1695836700000000000,1695836700000,26218.37,26255.0,26215.34,26231.39,247.21113,8401
1695837600000000000,1695837600000,26231.39,26231.39,26112.06,26177.65,705.3264,18397
1695838500000000000,1695838500000,26177.65,26237.26,26145.01,26232.46,304.46891,11710
1695839400000000000,1695839400000,26232.46,26282.5,26232.46,26280.48,293.52039,10758
1695840300000000000,1695840300000,26280.49,26281.43,26248.78,26249.42,155.5078,7063
1695841200000000000,1695841200000,26249.42,26293.0,26249.41,26281.42,143.52465,6852
1695842100000000000,1695842100000,26281.43,26294.82,26258.8,26285.86,317.2014,7520
1695843000000000000,1695843000000,26285.86,26290.0,26251.59,26257.21,137.80327,5687
1695843900000000000,1695843900000,26257.22,26267.81,26253.77,26267.8,88.33008,5678
1695844800000000000,1695844800000,26267.81,26267.81,26249.95,26249.95,157.33695,6067
1695845700000000000,1695845700000,26249.95,26294.0,26249.95,26285.0,141.69828,5288
1695846600000000000,1695846600000,26285.0,26285.01,26228.05,26230.71,220.0862,7505
1695847500000000000,1695847500000,26230.71,26285.55,26226.91,26257.75,255.46503,8204
1695848400000000000,1695848400000,26257.75,26276.97,26249.1,26272.73,192.76423,6215
1695849300000000000,1695849300000,26272.74,26303.0,26272.73,26302.99,106.0923,4987
1695850200000000000,1695850200000,26302.99,26304.14,26242.5,26268.36,147.25894,5513
1695851100000000000,1695851100000,26268.35,26279.94,26268.35,26279.94,73.32866,3704
1695852000000000000,1695852000000,26279.94,26313.5,26279.93,26313.5,144.20369,5765
1695852900000000000,1695852900000,26313.5,26333.0,26297.0,26324.86,202.98917,6875
1695853800000000000,1695853800000,26324.87,26350.0,26317.0,26323.18,159.24242,6446
1695854700000000000,1695854700000,26323.19,26334.13,26305.72,26334.12,146.07321,5912
1695855600000000000,1695855600000,26334.12,26362.6,26315.87,26315.88,263.21766,8569
1695856500000000000,1695856500000,26315.88,26315.88,26297.61,26311.69,140.58384,6043
1695857400000000000,1695857400000,26311.69,26385.0,26308.42,26383.53,231.79321,8794
1695858300000000000,1695858300000,26383.54,26383.54,26359.31,26372.99,144.60468,6351
1695859200000000000,1695859200000,26373.0,26419.99,26362.5,26419.98,305.2499,9775
1695860100000000000,1695860100000,26419.99,26550.0,26397.35,26539.71,817.20861,21402
1695861000000000000,1695861000000,26539.72,26557.75,26430.0,26473.24,475.19198,13731
1695861900000000000,1695861900000,26473.24,26505.0,26427.0,26446.73,276.14257,10004
1695862800000000000,1695862800000,26446.74,26455.0,26349.75,26405.01,388.51039,12359
1695863700000000000,1695863700000,26405.01,26459.99,26373.08,26451.94,241.22959,8985
1695864600000000000,1695864600000,26451.94,26451.95,26387.41,26415.58,151.55471,6818
1695865500000000000,1695865500000,26415.58,26462.39,26411.59,26451.46,147.76965,6214
1695866400000000000,1695866400000,26451.46,26533.32,26435.65,26437.75,355.33688,12492
1695867300000000000,1695867300000,26437.75,26454.51,26389.13,26397.09,251.84948,9766
1695868200000000000,1695868200000,26397.09,26410.0,26383.45,26389.98,148.10754,6443
1695869100000000000,1695869100000,26389.98,26393.4,26365.0,26386.26,143.21127,6386
1695870000000000000,1695870000000,26386.27,26391.87,26342.4,26352.11,154.80843,7098
1695870900000000000,1695870900000,26352.12,26378.15,26344.79,26371.25,211.71231,6779
1695871800000000000,1695871800000,26371.24,26377.94,26361.16,26373.98,217.66539,5821
1695872700000000000,1695872700000,26373.99,26381.38,26365.66,26379.15,149.2099,5197
1695873600000000000,1695873600000,26379.15,26400.59,26347.17,26349.07,200.80821,6312
1695874500000000000,1695874500000,26349.08,26397.4,26349.07,26395.4,142.27019,5623
1695875400000000000,1695875400000,26395.4,26421.32,26381.48,26421.31,169.81356,5920
1695876300000000000,1695876300000,26421.31,26465.46,26420.19,26444.83,235.33114,8875
1695877200000000000,1695877200000,26444.83,26458.81,26401.25,26427.11,241.69037,8938
1695878100000000000,1695878100000,26427.11,26483.0,26415.93,26483.0,198.09959,7457
1695879000000000000,1695879000000,26483.0,26486.85,26455.09,26476.06,172.11934,7987
1695879900000000000,1695879900000,26476.06,26476.07,26425.0,26449.95,209.22231,8365
1695880800000000000,1695880800000,26449.96,26451.04,26422.05,26424.93,167.22343,7275
1695881700000000000,1695881700000,26424.93,26436.47,26413.7,26425.49,97.09463,6164
1695882600000000000,1695882600000,26425.5,26425.5,26405.44,26425.0,157.71859,7389
1695883500000000000,1695883500000,26425.0,26485.91,26424.99,26477.93,311.19268,8683
1695884400000000000,1695884400000,26477.94,26490.07,26456.21,26478.62,287.34144,8546
1695885300000000000,1695885300000,26478.62,26497.78,26446.23,26460.47,246.09947,7637
1695886200000000000,1695886200000,26460.47,26498.56,26437.98,26489.35,425.09226,10842
1695887100000000000,1695887100000,26489.35,26513.46,26452.86,26459.99,424.84349,10472
1695888000000000000,1695888000000,26459.99,26469.51,26421.48,26421.48,178.63365,8201
1695888900000000000,1695888900000,26421.49,26433.55,26402.37,26418.23,182.91032,7332
1695889800000000000,1695889800000,26418.23,26430.64,26402.78,26430.64,146.81628,5699
1695890700000000000,1695890700000,26430.64,26430.64,26400.28,26410.0,284.60238,7658
1695891600000000000,1695891600000,26410.01,26418.8,26396.06,26415.05,154.19194,6751
1695892500000000000,1695892500000,26415.06,26431.85,26392.06,26392.06,176.68398,7015
1695893400000000000,1695893400000,26392.07,26416.3,26389.29,26416.29,185.21269,6571
1695894300000000000,1695894300000,26416.29,26451.1,26408.0,26428.69,190.3799,7111
1695895200000000000,1695895200000,26428.69,26450.51,26428.68,26430.0,201.94316,7094
1695896100000000000,1695896100000,26430.0,26447.12,26415.52,26441.21,165.9841,7085
1695897000000000000,1695897000000,26441.2,26623.84,26441.2,26562.23,984.80215,22526
1695897900000000000,1695897900000,26562.23,26602.04,26517.41,26570.62,713.04029,17545
1695898800000000000,1695898800000,26570.63,26589.98,26483.3,26485.0,450.09639,13130
1695899700000000000,1695899700000,26485.01,26519.65,26467.85,26492.03,289.39099,10241
1695900600000000000,1695900600000,26492.04,26546.02,26467.72,26475.0,280.52014,10730
1695901500000000000,1695901500000,26475.0,26480.0,26440.83,26476.93,253.29445,10106
1695902400000000000,1695902400000,26476.93,26500.0,26476.31,26491.55,301.37454,8246
1695903300000000000,1695903300000,26491.55,26509.99,26481.65,26507.87,187.87833,7526
1695904200000000000,1695904200000,26507.87,26570.0,26488.0,26510.0,373.41658,13928
1695905100000000000,1695905100000,26510.0,26510.0,26460.0,26479.3,463.18167,11480
1695906000000000000,1695906000000,26479.3,26534.91,26467.96,26502.62,300.22604,8876
1695906900000000000,1695906900000,26502.62,26555.0,26502.61,26546.51,254.36038,10229
1695907800000000000,1695907800000,26546.51,26558.89,26486.0,26492.05,371.39018,13541
1695908700000000000,1695908700000,26492.05,26584.87,26476.36,26580.69,478.15838,14191
1695909600000000000,1695909600000,26580.7,26624.76,26555.09,26591.68,716.83595,21604
1695910500000000000,1695910500000,26591.68,26679.39,26557.98,26617.71,754.01256,20810
1695911400000000000,1695911400000,26617.71,26810.0,26588.63,26792.36,1907.85339,33908
1695912300000000000,1695912300000,26792.36,26913.47,26768.68,26793.37,2215.00314,36553
1695913200000000000,1695913200000,26793.36,26908.71,26788.35,26886.41,1329.41813,23866
1695914100000000000,1695914100000,26886.41,26905.33,26790.0,26860.18,984.10312,19058
1695915000000000000,1695915000000,26860.17,26950.0,26830.03,26911.3,1112.60468,20100
1695915900000000000,1695915900000,26911.3,27064.0,26844.01,27020.0,1744.44458,31003
1695916800000000000,1695916800000,27019.99,27200.0,27019.99,27076.96,2354.51899,40748
1695917700000000000,1695917700000,27076.96,27308.48,27076.95,27226.18,1942.70332,35737
1695918600000000000,1695918600000,27226.18,27262.98,27135.11,27141.57,1131.5788,21041
1695919500000000000,1695919500000,27141.58,27189.89,27051.99,27059.99,940.68309,20861
1695920400000000000,1695920400000,27060.0,27182.97,27058.12,27171.01,725.6962,17850
1695921300000000000,1695921300000,27171.01,27185.0,27072.27,27091.92,747.20231,16651
1695922200000000000,1695922200000,27091.91,27150.29,27083.28,27136.07,440.22794,11447
1695923100000000000,1695923100000,27136.07,27171.09,27123.88,27160.13,471.51459,10552
1695924000000000000,1695924000000,27160.14,27231.94,27155.0,27219.19,694.50146,16771
1695924900000000000,1695924900000,27219.19,27231.58,27123.52,27127.74,515.96534,13800
1695925800000000000,1695925800000,27127.74,27131.84,27019.07,27029.61,756.96175,18005
1695926700000000000,1695926700000,27029.6,27029.61,26848.71,26959.34,1109.11525,26090
1695927600000000000,1695927600000,26959.34,27004.76,26917.33,26963.93,405.73671,12646
1695928500000000000,1695928500000,26963.93,27117.82,26963.93,27075.79,589.07253,16137
1695929400000000000,1695929400000,27075.79,27119.56,27050.73,27109.37,426.03206,11439
1695930300000000000,1695930300000,27109.37,27138.58,27054.14,27100.0,950.21537,15073
1695931200000000000,1695931200000,27100.0,27166.42,27075.0,27108.67,621.75545,12341
1695932100000000000,1695932100000,27108.66,27159.81,27103.2,27138.42,267.27832,8993
1695933000000000000,1695933000000,27138.42,27138.42,27101.99,27102.8,247.41929,7310
1695933900000000000,1695933900000,27102.81,27102.81,27040.0,27082.26,355.18027,8132
1695934800000000000,1695934800000,27082.27,27100.67,27018.88,27025.04,230.56137,8500
1695935700000000000,1695935700000,27025.04,27025.05,26907.13,26971.52,393.89729,13553
1695936600000000000,1695936600000,26971.53,27052.35,26895.0,26990.01,377.26155,12708
1695937500000000000,1695937500000,26990.0,27026.77,26967.77,27002.81,164.28569,7890
1695938400000000000,1695938400000,27002.82,27039.46,26949.83,26962.98,277.9207,8982
1695939300000000000,1695939300000,26962.98,27028.13,26958.08,27023.99,189.4662,6593
1695940200000000000,1695940200000,27023.99,27048.75,27021.32,27040.18,146.02876,6483
1695941100000000000,1695941100000,27040.19,27040.19,27009.98,27010.99,98.45675,5199
1695942000000000000,1695942000000,27010.98,27068.2,26996.06,27054.68,209.0477,7561
1695942900000000000,1695942900000,27054.69,27071.33,27028.88,27033.22,106.56723,5591
1695943800000000000,1695943800000,27033.22,27045.18,27020.76,27025.43,102.92039,4880
1695944700000000000,1695944700000,27025.43,27025.43,27012.1,27021.39,74.57848,3941
1695945600000000000,1695945600000,27021.39,27068.87,27013.7,27068.87,220.84453,7545
1695946500000000000,1695946500000,27068.87,27101.23,27064.91,27092.49,252.53759,7545
1695947400000000000,1695947400000,27092.5,27134.16,27010.61,27013.23,372.85849,11544
1695948300000000000,1695948300000,27013.22,27079.44,26970.65,27066.78,340.01225,9173
1695949200000000000,1695949200000,27066.79,27084.57,27054.15,27054.16,159.32975,5797
1695950100000000000,1695950100000,27054.16,27111.18,27000.0,27003.94,296.72124,9682
1695951000000000000,1695951000000,27003.93,27095.0,27003.93,27047.2,619.3625,11062
1695951900000000000,1695951900000,27047.2,27061.53,27020.0,27045.01,174.5909,7145
1695952800000000000,1695952800000,27045.02,27085.0,27011.92,27033.24,375.93316,9391
1695953700000000000,1695953700000,27033.24,27037.19,26962.28,26995.84,274.71058,8024
1695954600000000000,1695954600000,26995.83,26995.84,26859.7,26915.15,649.54127,14935
1695955500000000000,1695955500000,26915.15,26950.02,26886.21,26895.21,473.73071,10552
1695956400000000000,1695956400000,26895.21,26935.0,26885.01,26912.91,250.90315,8015
1695957300000000000,1695957300000,26912.91,26925.0,26885.71,26890.29,158.16587,6314
1695958200000000000,1695958200000,26890.29,26961.15,26885.13,26937.46,201.84679,6841
1695959100000000000,1695959100000,26937.45,26959.46,26937.45,26957.99,122.44651,5341
1695960000000000000,1695960000000,26958.0,26958.0,26938.78,26944.42,142.54289,4794
1695960900000000000,1695960900000,26944.42,26944.42,26921.2,26921.51,115.36464,4190
1695961800000000000,1695961800000,26921.5,26968.41,26895.94,26964.47,242.77646,6839
1695962700000000000,1695962700000,26964.47,26972.45,26960.1,26972.45,123.57731,4539
1695963600000000000,1695963600000,26972.45,26980.46,26967.5,26977.64,133.35397,4281
1695964500000000000,1695964500000,26977.63,26983.32,26955.82,26955.83,157.50996,4891
1695965400000000000,1695965400000,26955.82,26975.95,26955.82,26958.71,98.96976,4633
1695966300000000000,1695966300000,26958.72,26985.0,26954.98,26977.11,120.23471,4939
1695967200000000000,1695967200000,26977.12,26977.12,26957.53,26957.81,107.17968,4810
1695968100000000000,1695968100000,26957.82,26965.0,26950.0,26956.54,149.9192,4741
1695969000000000000,1695969000000,26956.54,27010.0,26954.16,27009.99,215.22582,6456
1695969900000000000,1695969900000,27009.99,27078.38,27005.0,27075.28,447.61409,11297
1695970800000000000,1695970800000,27075.27,27075.28,27039.56,27039.57,324.36911,8224
1695971700000000000,1695971700000,27039.57,27056.21,27039.56,27050.39,299.68858,6124
1695972600000000000,1695972600000,27050.38,27244.89,27047.7,27151.09,1587.65348,26063
1695973500000000000,1695973500000,27151.09,27210.0,27119.99,27179.98,684.63635,16320
1695974400000000000,1695974400000,27179.99,27179.99,27120.9,27144.93,301.37509,10769
1695975300000000000,1695975300000,27144.94,27144.94,27078.0,27104.4,420.65551,13799
1695976200000000000,1695976200000,27104.4,27104.4,27050.77,27053.02,208.26114,8279
1695977100000000000,1695977100000,27053.02,27092.59,26992.63,27003.58,315.1754,10313
1695978000000000000,1695978000000,27003.58,27083.57,26993.52,27070.61,285.62737,9510
1695978900000000000,1695978900000,27070.61,27070.61,27000.0,27008.8,205.96431,7613
1695979800000000000,1695979800000,27008.8,27020.06,26968.48,27017.93,219.29584,8434
1695980700000000000,1695980700000,27017.93,27044.1,27002.1,27035.57,161.25725,7164
1695981600000000000,1695981600000,27035.57,27046.69,27012.17,27014.92,210.44613,6080
1695982500000000000,1695982500000,27014.92,27054.83,27014.1,27053.75,188.48692,6906
1695983400000000000,1695983400000,27053.75,27058.82,27028.0,27050.01,194.0553,7173
1695984300000000000,1695984300000,27050.01,27062.98,27028.96,27028.96,134.98396,6722
1695985200000000000,1695985200000,27028.96,27065.0,27013.53,27013.54,193.28027,8157
1695986100000000000,1695986100000,27013.53,27024.74,26990.88,26990.89,210.29544,7720
1695987000000000000,1695987000000,26990.88,27016.26,26973.38,27007.12,214.70057,8049
1695987900000000000,1695987900000,27007.12,27015.09,26963.7,26970.78,164.00542,7196
1695988800000000000,1695988800000,26970.78,26976.65,26918.68,26926.48,499.03268,17149
1695989700000000000,1695989700000,26926.47,26957.61,26897.0,26951.71,482.17422,13732
1695990600000000000,1695990600000,26951.7,26999.99,26940.36,26995.39,479.95348,13999
1695991500000000000,1695991500000,26995.39,27013.68,26980.08,27001.0,293.34987,10229
1695992400000000000,1695992400000,27001.01,27018.13,26973.98,27010.46,164.74676,7905
1695993300000000000,1695993300000,27010.47,27012.57,26976.74,27006.37,184.70003,8193
1695994200000000000,1695994200000,27006.37,27048.88,26895.0,26951.92,487.4565,16215
1695995100000000000,1695995100000,26951.93,26951.93,26891.1,26895.0,373.10038,11788
1695996000000000000,1695996000000,26895.01,26909.22,26665.16,26798.42,1883.11465,33910
1695996900000000000,1695996900000,26798.42,26830.98,26735.0,26781.83,638.06146,17210
1695997800000000000,1695997800000,26781.82,27149.05,26780.44,27002.34,1497.9515,35183
1695998700000000000,1695998700000,27002.34,27056.11,26834.97,26908.12,922.46031,23685
1695999600000000000,1695999600000,26908.12,26933.91,26847.07,26855.58,464.02066,14933
1696000500000000000,1696000500000,26855.57,26923.47,26805.0,26827.29,367.28947,12959
1696001400000000000,1696001400000,26827.29,26880.64,26791.48,26877.45,418.64473,13339
1696002300000000000,1696002300000,26877.45,26899.79,26840.62,26888.57,304.82138,11418
1696003200000000000,1696003200000,26888.57,26907.75,26831.65,26851.29,307.96826,10441
1696004100000000000,1696004100000,26851.3,26882.91,26842.75,26864.88,221.79412,8281
1696005000000000000,1696005000000,26864.87,26869.6,26819.83,26819.83,279.48693,9510
1696005900000000000,1696005900000,26819.84,26875.0,26809.57,26875.0,202.25395,9445
1696006800000000000,1696006800000,26875.0,26880.0,26849.25,26880.0,131.95166,6619
1696007700000000000,1696007700000,26879.99,26882.91,26830.83,26845.27,211.52522,7706
1696008600000000000,1696008600000,26845.28,26866.13,26826.41,26862.18,185.41002,6510
1696009500000000000,1696009500000,26862.18,26869.62,26838.36,26840.95,118.94981,6230
1696010400000000000,1696010400000,26840.95,26840.95,26760.38,26760.38,347.35533,11146
1696011300000000000,1696011300000,26760.39,26835.0,26750.0,26823.88,174.35358,9555
1696012200000000000,1696012200000,26823.88,26880.0,26823.54,26876.35,277.77328,7085
1696013100000000000,1696013100000,26876.35,26934.06,26865.01,26920.0,375.1353,9945
1696014000000000000,1696014000000,26919.99,26944.99,26895.0,26930.01,241.73874,8635
1696014900000000000,1696014900000,26930.01,26942.69,26902.54,26931.82,145.26147,6792
1696015800000000000,1696015800000,26931.81,26935.03,26910.35,26914.09,112.66634,5873
1696016700000000000,1696016700000,26914.1,26954.09,26914.09,26926.52,172.56753,7551
1696017600000000000,1696017600000,26926.53,26984.99,26914.45,26922.61,233.0192,8855
1696018500000000000,1696018500000,26922.62,26926.05,26872.67,26887.97,201.81576,7794
1696019400000000000,1696019400000,26887.97,26922.2,26887.96,26902.6,147.73359,7081
1696020300000000000,1696020300000,26902.6,26910.48,26894.54,26910.48,120.48571,5461
1696021200000000000,1696021200000,26910.47,26914.69,26880.0,26893.48,88.86211,5043
1696022100000000000,1696022100000,26893.49,26920.0,26893.48,26919.63,107.24835,4586
1696023000000000000,1696023000000,26919.62,26919.63,26888.2,26895.12,126.25886,5759
1696023900000000000,1696023900000,26895.13,26899.5,26869.99,26870.0,102.03496,5140
1696024800000000000,1696024800000,26870.0,26912.32,26869.98,26906.5,127.68009,6035
1696025700000000000,1696025700000,26906.51,26906.51,26867.01,26889.21,166.57862,5955
1696026600000000000,1696026600000,26889.22,26892.84,26866.13,26872.07,110.69357,4926
1696027500000000000,1696027500000,26872.07,26896.81,26872.07,26887.2,108.4299,5245
1696028400000000000,1696028400000,26887.2,26904.99,26876.34,26904.99,78.19539,4426
1696029300000000000,1696029300000,26904.98,26926.56,26895.23,26895.24,110.52516,4799
1696030200000000000,1696030200000,26895.24,26924.79,26895.23,26910.58,94.74102,4297
1696031100000000000,1696031100000,26910.57,26920.13,26906.96,26906.96,65.37306,4106
1696032000000000000,1696032000000,26906.96,26917.77,26891.65,26917.76,90.98981,5623
1696032900000000000,1696032900000,26917.76,26927.99,26895.87,26895.87,90.86619,5318
1696033800000000000,1696033800000,26895.87,26929.82,26895.87,26929.45,68.87995,4898
1696034700000000000,1696034700000,26929.44,26946.98,26929.01,26936.11,125.5969,5693
1696035600000000000,1696035600000,26936.11,26941.69,26921.92,26921.92,116.42059,5653
1696036500000000000,1696036500000,26921.92,26932.28,26913.71,26915.81,114.40303,5192
1696037400000000000,1696037400000,26915.81,26924.53,26900.27,26900.27,85.24349,4723
1696038300000000000,1696038300000,26900.28,26913.04,26891.26,26894.65,96.61186,4947
1696039200000000000,1696039200000,26894.65,26898.89,26889.66,26898.85,74.38094,4275
1696040100000000000,1696040100000,26898.85,26909.43,26886.31,26886.89,41.94681,3596
1696041000000000000,1696041000000,26886.89,26916.8,26886.88,26914.85,66.48076,3869
1696041900000000000,1696041900000,26914.84,26918.2,26898.89,26909.42,71.38873,3838
1696042800000000000,1696042800000,26909.41,26927.01,26909.41,26917.59,70.87258,4308
1696043700000000000,1696043700000,26917.6,26933.56,26917.0,26917.01,53.54994,4002
1696044600000000000,1696044600000,26917.0,26917.01,26897.45,26903.75,41.17819,3604
1696045500000000000,1696045500000,26903.76,26916.24,26893.63,26915.3,66.63377,3890
1696046400000000000,1696046400000,26915.3,26918.41,26911.51,26918.0,106.90776,3849
1696047300000000000,1696047300000,26917.99,26938.78,26917.99,26938.77,73.42154,3405
1696048200000000000,1696048200000,26938.78,26941.62,26935.09,26935.68,169.2846,3883
1696049100000000000,1696049100000,26935.68,26939.11,26924.62,26924.62,34.31921,3055
1696050000000000000,1696050000000,26924.62,26937.55,26924.62,26937.54,53.75697,3385
1696050900000000000,1696050900000,26937.54,26955.91,26937.54,26947.84,74.43503,3790
1696051800000000000,1696051800000,26947.83,26947.84,26928.38,26928.39,52.14175,3696
1696052700000000000,1696052700000,26928.38,26937.33,26926.88,26934.9,94.84882,4797
1696053600000000000,1696053600000,26934.91,26940.0,26929.46,26936.27,100.1482,4535
1696054500000000000,1696054500000,26936.26,26942.22,26933.32,26933.32,65.65499,4251
1696055400000000000,1696055400000,26933.33,26951.97,26933.32,26941.46,90.73643,4557
1696056300000000000,1696056300000,26941.47,26941.47,26927.48,26927.49,89.79292,4345
1696057200000000000,1696057200000,26927.49,26927.49,26924.18,26926.58,65.32928,4020
1696058100000000000,1696058100000,26926.58,26940.26,26919.36,26938.15,252.36267,5598
1696059000000000000,1696059000000,26938.15,26958.04,26938.14,26944.02,176.86484,5790
1696059900000000000,1696059900000,26944.02,26944.02,26931.75,26931.75,183.4667,5545
1696060800000000000,1696060800000,26931.76,26933.28,26925.08,26933.15,146.54856,4880
1696061700000000000,1696061700000,26933.14,26937.2,26923.18,26926.54,116.22196,5127
1696062600000000000,1696062600000,26926.53,26935.17,26923.42,26935.16,132.19878,5286
1696063500000000000,1696063500000,26935.17,26938.32,26926.71,26929.09,134.26573,4712
1696064400000000000,1696064400000,26929.09,26956.99,26929.09,26950.65,157.79395,5215
1696065300000000000,1696065300000,26950.64,26959.0,26950.0,26957.26,102.25429,4264
1696066200000000000,1696066200000,26957.26,26957.27,26952.18,26952.18,66.11002,3696
1696067100000000000,1696067100000,26952.19,26952.19,26939.57,26947.64,62.07037,4405
1696068000000000000,1696068000000,26947.63,26960.37,26947.63,26960.36,127.89629,5312
1696068900000000000,1696068900000,26960.37,26975.02,26960.36,26975.02,100.59183,4690
1696069800000000000,1696069800000,26975.01,26978.04,26960.0,26978.04,161.85499,6211
1696070700000000000,1696070700000,26978.04,26987.84,26974.67,26978.94,115.87697,5420
1696071600000000000,1696071600000,26978.95,26978.95,26966.59,26974.67,80.2413,4545
1696072500000000000,1696072500000,26974.67,26997.0,26971.21,26975.85,145.36786,6992
1696073400000000000,1696073400000,26975.85,26975.86,26924.2,26924.2,211.40453,7124
1696074300000000000,1696074300000,26924.2,26949.94,26923.54,26936.02,152.81378,6263
1696075200000000000,1696075200000,26936.02,26948.78,26929.98,26945.04,169.65257,5507
1696076100000000000,1696076100000,26945.04,26948.78,26935.62,26945.8,128.70924,4974
1696077000000000000,1696077000000,26945.8,26954.4,26928.5,26928.5,163.44348,5809
1696077900000000000,1696077900000,26928.5,26939.51,26909.94,26928.06,168.28428,6212
1696078800000000000,1696078800000,26928.05,26928.06,26903.01,26918.49,214.07386,6513
1696079700000000000,1696079700000,26918.5,26931.6,26913.72,26931.6,155.03306,5804
1696080600000000000,1696080600000,26931.6,26943.69,26931.59,26935.98,100.32592,5133
1696081500000000000,1696081500000,26935.98,26979.0,26928.2,26973.39,225.53436,6887
1696082400000000000,1696082400000,26973.4,27000.0,26957.26,26994.13,364.48002,10316
1696083300000000000,1696083300000,26994.12,27006.41,26963.3,26978.66,308.94908,8198
1696084200000000000,1696084200000,26978.66,26995.11,26964.19,26994.12,154.03487,5354
1696085100000000000,1696085100000,26994.12,27004.89,26988.23,26992.38,128.74627,5425
1696086000000000000,1696086000000,26992.39,27027.8,26979.73,27021.75,170.31748,7456
1696086900000000000,1696086900000,27021.75,27070.24,27007.76,27016.41,463.4292,12574
1696087800000000000,1696087800000,27016.41,27047.94,27000.37,27040.11,131.61084,7498
1696088700000000000,1696088700000,27040.1,27094.99,26982.52,26996.29,512.08941,14102
1696089600000000000,1696089600000,26996.29,27024.62,26987.39,27009.5,195.38943,9514
1696090500000000000,1696090500000,27009.5,27009.5,26975.45,26989.45,210.14773,7689
1696091400000000000,1696091400000,26989.45,27039.42,26989.44,27026.89,266.93703,8323
1696092300000000000,1696092300000,27026.9,27043.61,27014.29,27020.92,161.75713,6426
1696093200000000000,1696093200000,27020.91,27020.92,26970.72,26986.47,224.34763,9540
1696094100000000000,1696094100000,26986.47,27013.26,26986.46,27013.26,111.21105,5951
1696095000000000000,1696095000000,27013.26,27028.31,27000.0,27028.3,82.0056,5463
1696095900000000000,1696095900000,27028.31,27030.18,27014.32,27017.55,88.76396,5570
1696096800000000000,1696096800000,27017.54,27017.55,27003.64,27014.0,107.95623,5282
1696097700000000000,1696097700000,27013.99,27014.0,26997.21,27008.69,91.18821,5020
1696098600000000000,1696098600000,27008.69,27013.4,26989.57,26995.6,105.64411,5585
1696099500000000000,1696099500000,26995.6,27003.25,26990.03,26999.98,85.92549,4412
1696100400000000000,1696100400000,26999.98,27003.25,26987.78,26994.01,169.65764,6423
1696101300000000000,1696101300000,26994.02,27000.0,26990.45,26999.0,87.57213,4468
1696102200000000000,1696102200000,26999.01,27037.04,26999.0,27034.53,222.70199,6963
1696103100000000000,1696103100000,27034.53,27034.53,27016.88,27020.7,171.22378,5541
1696104000000000000,1696104000000,27020.7,27047.67,27020.69,27038.9,113.52857,5523
1696104900000000000,1696104900000,27038.89,27054.44,27027.23,27029.71,117.19979,5724
1696105800000000000,1696105800000,27029.7,27068.59,27029.7,27067.0,85.54681,5621
1696106700000000000,1696106700000,27067.0,27073.11,27060.0,27064.15,116.39665,5469
1696107600000000000,1696107600000,27064.15,27080.41,27064.14,27076.6,113.58631,5259
1696108500000000000,1696108500000,27076.6,27081.78,27065.8,27065.8,100.28139,5048
1696109400000000000,1696109400000,27065.8,27065.81,26963.89,26998.74,237.528,8370
1696110300000000000,1696110300000,26998.73,26999.99,26946.73,26999.28,199.31438,7677
1696111200000000000,1696111200000,26999.29,27019.2,26977.16,27016.99,178.17615,6813
1696112100000000000,1696112100000,27017.0,27029.28,27015.65,27029.28,90.88489,4657
1696113000000000000,1696113000000,27029.27,27029.28,27004.49,27009.45,103.42714,5384
1696113900000000000,1696113900000,27009.44,27012.0,27000.0,27010.29,66.41801,4314
1696114800000000000,1696114800000,27010.28,27011.0,26984.84,26984.85,87.29383,4870
1696115700000000000,1696115700000,26984.84,26996.5,26965.99,26965.99,81.23784,4522
1696116600000000000,1696116600000,26966.0,26988.08,26957.15,26962.97,122.45377,5265
1696117500000000000,1696117500000,26962.98,26974.12,26956.16,26962.56,77.78,4388
